date,time,temp,humidity,co2,voc,fan_action,filter_action
28/08/2022,15:37:56,-2.0,0.0,2661.0,2126.0,,
28/08/2022,15:37:56,,,,,1,1
28/08/2022,15:37:58,-2.0,0.0,2599.0,1992.0,,
28/08/2022,15:37:58,,,,,1,1
28/08/2022,15:38:02,-2.0,0.0,2692.0,2187.0,,
28/08/2022,15:38:02,,,,,1,1
28/08/2022,15:38:06,-2.0,0.0,2723.0,2274.0,,
28/08/2022,15:38:06,,,,,1,1
28/08/2022,15:38:08,-2.0,0.0,2692.0,2187.0,,
28/08/2022,15:38:08,,,,,1,1
28/08/2022,15:38:12,-2.0,0.0,2645.0,2099.0,,
28/08/2022,15:38:12,,,,,1,1
28/08/2022,15:38:14,-2.0,0.0,2723.0,2274.0,,
28/08/2022,15:38:14,,,,,1,1
28/08/2022,15:38:18,-2.0,0.0,2827.0,2495.0,,
28/08/2022,15:38:18,,,,,1,1
28/08/2022,15:38:20,-2.0,0.0,2810.0,2452.0,,
28/08/2022,15:38:20,,,,,1,1
28/08/2022,15:38:24,-2.0,0.0,2810.0,2452.0,,
28/08/2022,15:38:24,,,,,1,1
28/08/2022,15:38:26,-2.0,0.0,2810.0,2452.0,,
28/08/2022,15:38:26,,,,,1,1
28/08/2022,15:38:30,-2.0,0.0,2776.0,2382.0,,
28/08/2022,15:38:30,,,,,1,1
28/08/2022,15:38:32,-2.0,0.0,2878.0,2601.0,,
28/08/2022,15:38:32,,,,,1,1
28/08/2022,15:38:36,-2.0,0.0,2906.0,2649.0,,
28/08/2022,15:38:36,,,,,1,1
28/08/2022,15:38:38,-2.0,0.0,2843.0,2530.0,,
28/08/2022,15:38:38,,,,,1,1
28/08/2022,15:38:42,-2.0,0.0,2843.0,2530.0,,
28/08/2022,15:38:42,,,,,1,1
28/08/2022,15:38:46,-2.0,0.0,2739.0,2308.0,,
28/08/2022,15:38:46,,,,,1,1
28/08/2022,15:38:48,-2.0,0.0,2758.0,2343.0,,
28/08/2022,15:38:48,,,,,1,1
28/08/2022,15:38:52,-2.0,0.0,2794.0,2421.0,,
28/08/2022,15:38:52,,,,,1,1
28/08/2022,15:38:54,-2.0,0.0,2739.0,2308.0,,
28/08/2022,15:38:54,,,,,1,1
28/08/2022,15:38:58,-2.0,0.0,2708.0,2241.0,,
28/08/2022,15:38:58,,,,,1,1
28/08/2022,15:39:00,-2.0,0.0,2723.0,2274.0,,
28/08/2022,15:39:00,,,,,1,1
28/08/2022,15:39:04,-2.0,0.0,2708.0,2241.0,,
28/08/2022,15:39:04,,,,,1,1
28/08/2022,15:39:06,-2.0,0.0,2661.0,2126.0,,
28/08/2022,15:39:06,,,,,1,1
28/08/2022,15:39:10,-2.0,0.0,2679.0,2154.0,,
28/08/2022,15:39:10,,,,,1,1
28/08/2022,15:39:12,-2.0,0.0,2723.0,2274.0,,
28/08/2022,15:39:12,,,,,1,1
28/08/2022,15:39:16,-2.0,0.0,2708.0,2241.0,,
28/08/2022,15:39:16,,,,,1,1
28/08/2022,15:39:18,-2.0,0.0,2708.0,2241.0,,
28/08/2022,15:39:18,,,,,1,1
28/08/2022,15:39:22,-2.0,0.0,2661.0,2126.0,,
28/08/2022,15:39:22,,,,,1,1
28/08/2022,15:39:24,-2.0,0.0,2542.0,1871.0,,
28/08/2022,15:39:24,,,,,1,1
28/08/2022,15:39:28,-2.0,0.0,2599.0,1992.0,,
28/08/2022,15:39:28,,,,,1,1
28/08/2022,15:39:32,-2.0,0.0,2599.0,1992.0,,
28/08/2022,15:39:32,,,,,1,1
28/08/2022,15:39:34,-2.0,0.0,2679.0,2154.0,,
28/08/2022,15:39:34,,,,,1,1
28/08/2022,15:39:38,-2.0,0.0,2739.0,2308.0,,
28/08/2022,15:39:38,,,,,1,1
28/08/2022,15:39:40,-2.0,0.0,2692.0,2187.0,,
28/08/2022,15:39:40,,,,,1,1
28/08/2022,15:39:44,-2.0,0.0,2810.0,2452.0,,
28/08/2022,15:39:44,,,,,1,1
28/08/2022,15:39:46,-2.0,0.0,2776.0,2382.0,,
28/08/2022,15:39:46,,,,,1,1
28/08/2022,15:39:50,-2.0,0.0,2794.0,2421.0,,
28/08/2022,15:39:50,,,,,1,1
28/08/2022,15:39:52,-2.0,0.0,2810.0,2421.0,,
28/08/2022,15:39:52,,,,,1,1
28/08/2022,15:39:56,-2.0,0.0,2827.0,2495.0,,
28/08/2022,15:39:56,,,,,1,1
28/08/2022,15:39:58,-2.0,0.0,2827.0,2495.0,,
28/08/2022,15:39:58,,,,,1,1
28/08/2022,15:40:02,-2.0,0.0,2810.0,2452.0,,
28/08/2022,15:40:02,,,,,1,1
28/08/2022,15:40:04,-2.0,0.0,2661.0,2126.0,,
28/08/2022,15:40:04,,,,,1,1
28/08/2022,15:40:08,-2.0,0.0,2614.0,2024.0,,
28/08/2022,15:40:08,,,,,1,1
28/08/2022,15:40:12,-2.0,0.0,2450.0,1673.0,,
28/08/2022,15:40:12,,,,,1,1
28/08/2022,15:40:14,-2.0,0.0,2309.0,1381.0,,
28/08/2022,15:40:14,,,,,1,1
28/08/2022,15:40:18,-2.0,0.0,2359.0,1477.0,,
28/08/2022,15:40:18,,,,,1,1
28/08/2022,15:40:20,-2.0,0.0,2372.0,1506.0,,
28/08/2022,15:40:20,,,,,1,1
28/08/2022,15:40:24,-2.0,0.0,2372.0,1506.0,,
28/08/2022,15:40:24,,,,,1,1
28/08/2022,15:40:26,-2.0,0.0,2584.0,1961.0,,
28/08/2022,15:40:26,,,,,1,1
28/08/2022,15:40:30,-2.0,0.0,2614.0,2024.0,,
28/08/2022,15:40:30,,,,,1,1
28/08/2022,15:40:32,-2.0,0.0,2614.0,1961.0,,
28/08/2022,15:40:32,,,,,1,1
28/08/2022,15:40:36,-2.0,0.0,2645.0,2099.0,,
28/08/2022,15:40:36,,,,,1,1
28/08/2022,15:40:38,-2.0,0.0,2723.0,2274.0,,
28/08/2022,15:40:38,,,,,1,1
28/08/2022,15:40:42,-2.0,0.0,2584.0,1961.0,,
28/08/2022,15:40:42,,,,,1,1
28/08/2022,15:40:44,-2.0,0.0,2584.0,1961.0,,
28/08/2022,15:40:44,,,,,1,1
28/08/2022,15:40:48,-2.0,0.0,2599.0,1992.0,,
28/08/2022,15:40:48,,,,,1,1
28/08/2022,15:40:50,-2.0,0.0,2614.0,2024.0,,
28/08/2022,15:40:50,,,,,1,1
28/08/2022,15:40:54,-2.0,0.0,2347.0,1453.0,,
28/08/2022,15:40:54,,,,,1,1
28/08/2022,15:40:58,-2.0,0.0,2320.0,1400.0,,
28/08/2022,15:40:58,,,,,1,1
28/08/2022,15:41:00,-2.0,0.0,2276.0,1304.0,,
28/08/2022,15:41:00,,,,,1,1
28/08/2022,15:41:04,-2.0,0.0,2320.0,1400.0,,
28/08/2022,15:41:04,,,,,1,1
28/08/2022,15:41:06,-2.0,0.0,2245.0,1234.0,,
28/08/2022,15:41:06,,,,,1,1
28/08/2022,15:41:10,-2.0,0.0,2116.0,957.0,,
28/08/2022,15:41:10,,,,,1,0
28/08/2022,15:41:12,-2.0,0.0,2320.0,1400.0,,
28/08/2022,15:41:12,,,,,1,1
28/08/2022,15:41:16,-2.0,0.0,2395.0,1561.0,,
28/08/2022,15:41:16,,,,,1,1
28/08/2022,15:41:18,-2.0,0.0,2372.0,1506.0,,
28/08/2022,15:41:18,,,,,1,1
28/08/2022,15:41:22,-2.0,0.0,2409.0,1588.0,,
28/08/2022,15:41:22,,,,,1,1
28/08/2022,15:41:24,-2.0,0.0,2287.0,1333.0,,
28/08/2022,15:41:24,,,,,1,1
28/08/2022,15:41:28,-2.0,0.0,2276.0,1304.0,,
28/08/2022,15:41:28,,,,,1,1
28/08/2022,15:41:30,-2.0,0.0,2421.0,1618.0,,
28/08/2022,15:41:30,,,,,1,1
28/08/2022,15:41:34,-2.0,0.0,2359.0,1477.0,,
28/08/2022,15:41:34,,,,,1,1
28/08/2022,15:41:38,-2.0,0.0,2232.0,1207.0,,
28/08/2022,15:41:38,,,,,1,1
28/08/2022,15:41:40,-2.0,0.0,1757.0,400.0,,
28/08/2022,15:41:40,,,,,1,0
28/08/2022,15:41:44,-2.0,0.0,1676.0,314.0,,
28/08/2022,15:41:44,,,,,1,0
28/08/2022,15:41:46,-2.0,0.0,1628.0,271.0,,
28/08/2022,15:41:46,,,,,1,0
28/08/2022,15:41:50,-2.0,0.0,1683.0,322.0,,
28/08/2022,15:41:50,,,,,1,0
28/08/2022,15:41:52,-2.0,0.0,1754.0,395.0,,
28/08/2022,15:41:52,,,,,1,0
28/08/2022,15:41:56,-2.0,0.0,1754.0,395.0,,
28/08/2022,15:41:56,,,,,1,0
28/08/2022,15:41:58,-2.0,0.0,1659.0,297.0,,
28/08/2022,15:41:58,,,,,1,0
28/08/2022,15:42:02,-2.0,0.0,1659.0,297.0,,
28/08/2022,15:42:02,,,,,1,0
28/08/2022,15:42:04,-2.0,0.0,1535.0,196.0,,
28/08/2022,15:42:04,,,,,1,0
28/08/2022,15:42:08,-2.0,0.0,1665.0,304.0,,
28/08/2022,15:42:08,,,,,1,0
28/08/2022,15:42:10,-2.0,0.0,1754.0,395.0,,
28/08/2022,15:42:10,,,,,1,0
28/08/2022,15:42:14,-2.0,0.0,1611.0,256.0,,
28/08/2022,15:42:14,,,,,1,0
28/08/2022,15:42:16,-2.0,0.0,1555.0,209.0,,
28/08/2022,15:42:16,,,,,1,0
28/08/2022,15:42:20,-2.0,0.0,1458.0,161.0,,
28/08/2022,15:42:20,,,,,1,0
28/08/2022,15:42:24,-2.0,0.0,1498.0,170.0,,
28/08/2022,15:42:24,,,,,1,0
28/08/2022,15:42:26,-2.0,0.0,1310.0,138.0,,
28/08/2022,15:42:26,,,,,1,0
28/08/2022,15:42:30,-2.0,0.0,1555.0,209.0,,
28/08/2022,15:42:30,,,,,1,0
28/08/2022,15:42:32,-2.0,0.0,1515.0,181.0,,
28/08/2022,15:42:32,,,,,1,0
28/08/2022,15:42:36,-2.0,0.0,1503.0,174.0,,
28/08/2022,15:42:36,,,,,1,0
28/08/2022,15:42:38,-2.0,0.0,1474.0,163.0,,
28/08/2022,15:42:38,,,,,1,0
28/08/2022,15:42:42,-2.0,0.0,1436.0,157.0,,
28/08/2022,15:42:42,,,,,1,0
28/08/2022,15:42:44,-2.0,0.0,1238.0,127.0,,
28/08/2022,15:42:44,,,,,1,0
28/08/2022,15:42:49,-2.0,0.0,1310.0,138.0,,
28/08/2022,15:42:49,,,,,1,0
28/08/2022,15:42:51,-2.0,0.0,1416.0,154.0,,
28/08/2022,15:42:51,,,,,1,0
28/08/2022,15:42:55,-2.0,0.0,1529.0,191.0,,
28/08/2022,15:42:55,,,,,1,0
28/08/2022,15:42:57,-2.0,0.0,1583.0,231.0,,
28/08/2022,15:42:57,,,,,1,0
28/08/2022,15:43:01,-2.0,0.0,1498.0,170.0,,
28/08/2022,15:43:01,,,,,1,0
28/08/2022,15:43:05,-2.0,0.0,1474.0,163.0,,
28/08/2022,15:43:05,,,,,1,0
28/08/2022,15:43:07,-2.0,0.0,1310.0,138.0,,
28/08/2022,15:43:07,,,,,1,0
28/08/2022,15:43:11,-2.0,0.0,1494.0,168.0,,
28/08/2022,15:43:11,,,,,1,0
28/08/2022,15:43:13,-2.0,0.0,1255.0,130.0,,
28/08/2022,15:43:13,,,,,1,0
28/08/2022,15:43:17,-2.0,0.0,1053.0,99.0,,
28/08/2022,15:43:17,,,,,1,0
28/08/2022,15:43:19,-2.0,0.0,1204.0,122.0,,
28/08/2022,15:43:19,,,,,1,0
28/08/2022,15:43:23,-2.0,0.0,1385.0,150.0,,
28/08/2022,15:43:23,,,,,1,0
28/08/2022,15:43:25,-2.0,0.0,959.0,85.0,,
28/08/2022,15:43:25,,,,,-1,0
28/08/2022,15:43:29,-2.0,0.0,1416.0,154.0,,
28/08/2022,15:43:29,,,,,1,0
28/08/2022,15:43:31,-2.0,0.0,1583.0,231.0,,
28/08/2022,15:43:31,,,,,1,0
28/08/2022,15:43:35,-2.0,0.0,1525.0,188.0,,
28/08/2022,15:43:35,,,,,1,0
28/08/2022,15:43:37,-2.0,0.0,1458.0,161.0,,
28/08/2022,15:43:37,,,,,1,0
28/08/2022,15:43:41,-2.0,0.0,997.0,90.0,,
28/08/2022,15:43:41,,,,,-1,0
28/08/2022,15:43:45,-2.0,0.0,1519.0,184.0,,
28/08/2022,15:43:45,,,,,1,0
28/08/2022,15:43:47,-2.0,0.0,1525.0,188.0,,
28/08/2022,15:43:47,,,,,1,0
28/08/2022,15:43:51,-2.0,0.0,1579.0,228.0,,
28/08/2022,15:43:51,,,,,1,0
28/08/2022,15:43:53,-2.0,0.0,1220.0,124.0,,
28/08/2022,15:43:53,,,,,1,0
28/08/2022,15:43:57,-2.0,0.0,987.0,89.0,,
28/08/2022,15:43:57,,,,,-1,0
28/08/2022,15:43:59,-2.0,0.0,880.0,73.0,,
28/08/2022,15:43:59,,,,,-1,0
28/08/2022,15:44:03,-2.0,0.0,923.0,79.0,,
28/08/2022,15:44:03,,,,,-1,0
28/08/2022,15:44:05,-2.0,0.0,1270.0,132.0,,
28/08/2022,15:44:05,,,,,1,0
28/08/2022,15:44:09,-2.0,0.0,1525.0,188.0,,
28/08/2022,15:44:09,,,,,1,0
28/08/2022,15:44:11,-2.0,0.0,1508.0,177.0,,
28/08/2022,15:44:11,,,,,1,0
28/08/2022,15:44:15,-2.0,0.0,1009.0,92.0,,
28/08/2022,15:44:15,,,,,1,0
28/08/2022,15:44:17,-2.0,0.0,1110.0,108.0,,
28/08/2022,15:44:17,,,,,1,0
28/08/2022,15:44:21,-2.0,0.0,1041.0,97.0,,
28/08/2022,15:44:21,,,,,1,0
28/08/2022,15:44:23,-2.0,0.0,1498.0,170.0,,
28/08/2022,15:44:23,,,,,1,0
28/08/2022,15:44:27,-2.0,0.0,1550.0,207.0,,
28/08/2022,15:44:27,,,,,1,0
28/08/2022,15:44:31,-2.0,0.0,987.0,89.0,,
28/08/2022,15:44:31,,,,,-1,0
28/08/2022,15:44:33,-2.0,0.0,778.0,57.0,,
28/08/2022,15:44:33,,,,,-1,0
28/08/2022,15:44:37,-2.0,0.0,749.0,53.0,,
28/08/2022,15:44:37,,,,,-1,0
28/08/2022,15:44:39,-2.0,0.0,742.0,52.0,,
28/08/2022,15:44:39,,,,,-1,0
28/08/2022,15:44:43,-2.0,0.0,659.0,39.0,,
28/08/2022,15:44:43,,,,,-1,0
28/08/2022,15:44:45,-2.0,0.0,607.0,31.0,,
28/08/2022,15:44:45,,,,,-1,0
28/08/2022,15:44:49,-2.0,0.0,589.0,28.0,,
28/08/2022,15:44:49,,,,,-1,0
28/08/2022,15:44:51,-2.0,0.0,607.0,31.0,,
28/08/2022,15:44:51,,,,,-1,0
28/08/2022,15:44:55,-2.0,0.0,624.0,34.0,,
28/08/2022,15:44:55,,,,,-1,0
28/08/2022,15:44:57,-2.0,0.0,659.0,39.0,,
28/08/2022,15:44:57,,,,,-1,0
28/08/2022,15:45:01,-2.0,0.0,637.0,36.0,,
28/08/2022,15:45:01,,,,,-1,0
28/08/2022,15:45:03,-2.0,0.0,785.0,58.0,,
28/08/2022,15:45:03,,,,,-1,0
28/08/2022,15:45:07,-2.0,0.0,970.0,86.0,,
28/08/2022,15:45:07,,,,,-1,0
28/08/2022,15:45:11,-2.0,0.0,1204.0,122.0,,
28/08/2022,15:45:11,,,,,1,0
28/08/2022,15:45:13,-2.0,0.0,880.0,73.0,,
28/08/2022,15:45:13,,,,,-1,0
28/08/2022,15:45:17,-2.0,0.0,759.0,54.0,,
28/08/2022,15:45:17,,,,,-1,0
28/08/2022,15:45:19,-2.0,0.0,857.0,69.0,,
28/08/2022,15:45:19,,,,,-1,0
28/08/2022,15:45:23,-2.0,0.0,700.0,45.0,,
28/08/2022,15:45:23,,,,,-1,0
28/08/2022,15:45:25,-2.0,0.0,700.0,45.0,,
28/08/2022,15:45:25,,,,,-1,0
28/08/2022,15:45:29,-2.0,0.0,645.0,37.0,,
28/08/2022,15:45:29,,,,,-1,0
28/08/2022,15:45:31,-2.0,0.0,624.0,34.0,,
28/08/2022,15:45:31,,,,,-1,0
28/08/2022,15:45:35,-2.0,0.0,785.0,58.0,,
28/08/2022,15:45:35,,,,,-1,0
28/08/2022,15:45:37,-2.0,0.0,659.0,39.0,,
28/08/2022,15:45:37,,,,,-1,0
28/08/2022,15:45:41,-2.0,0.0,617.0,33.0,,
28/08/2022,15:45:41,,,,,-1,0
28/08/2022,15:45:43,-2.0,0.0,589.0,28.0,,
28/08/2022,15:45:43,,,,,-1,0
28/08/2022,15:45:47,-2.0,0.0,589.0,28.0,,
28/08/2022,15:45:47,,,,,-1,0
28/08/2022,15:45:51,-2.0,0.0,637.0,36.0,,
28/08/2022,15:45:51,,,,,-1,0
28/08/2022,15:45:53,-2.0,0.0,768.0,56.0,,
28/08/2022,15:45:53,,,,,-1,0
28/08/2022,15:45:57,-2.0,0.0,834.0,66.0,,
28/08/2022,15:45:57,,,,,-1,0
28/08/2022,15:45:59,-2.0,0.0,749.0,53.0,,
28/08/2022,15:45:59,,,,,-1,0
28/08/2022,15:46:03,-2.0,0.0,672.0,41.0,,
28/08/2022,15:46:03,,,,,-1,0
28/08/2022,15:46:05,-2.0,0.0,672.0,41.0,,
28/08/2022,15:46:05,,,,,-1,0
28/08/2022,15:46:09,-2.0,0.0,569.0,25.0,,
28/08/2022,15:46:09,,,,,-1,0
28/08/2022,15:46:11,-2.0,0.0,555.0,23.0,,
28/08/2022,15:46:11,,,,,-1,0
28/08/2022,15:46:15,-2.0,0.0,607.0,31.0,,
28/08/2022,15:46:15,,,,,-1,0
28/08/2022,15:46:17,-2.0,0.0,580.0,27.0,,
28/08/2022,15:46:17,,,,,-1,0
28/08/2022,15:46:21,-2.0,0.0,517.0,17.0,,
28/08/2022,15:46:21,,,,,-1,0
28/08/2022,15:46:23,-2.0,0.0,575.0,26.0,,
28/08/2022,15:46:23,,,,,-1,0
28/08/2022,15:46:27,-2.0,0.0,700.0,45.0,,
28/08/2022,15:46:27,,,,,-1,0
28/08/2022,15:46:29,-2.0,0.0,902.0,76.0,,
28/08/2022,15:46:29,,,,,-1,0
28/08/2022,15:46:33,-2.0,0.0,1009.0,92.0,,
28/08/2022,15:46:33,,,,,1,0
28/08/2022,15:46:37,-2.0,0.0,732.0,50.0,,
28/08/2022,15:46:37,,,,,-1,0
28/08/2022,15:46:39,-2.0,0.0,688.0,43.0,,
28/08/2022,15:46:39,,,,,-1,0
28/08/2022,15:46:43,-2.0,0.0,712.0,47.0,,
28/08/2022,15:46:43,,,,,-1,0
28/08/2022,15:46:45,-2.0,0.0,668.0,40.0,,
28/08/2022,15:46:45,,,,,-1,0
28/08/2022,15:46:49,-2.0,0.0,672.0,41.0,,
28/08/2022,15:46:49,,,,,-1,0
28/08/2022,15:46:51,-2.0,0.0,923.0,79.0,,
28/08/2022,15:46:51,,,,,-1,0
28/08/2022,15:46:55,-2.0,0.0,1416.0,154.0,,
28/08/2022,15:46:55,,,,,1,0
28/08/2022,15:46:57,-2.0,0.0,1535.0,196.0,,
28/08/2022,15:46:57,,,,,1,0
28/08/2022,15:47:01,-2.0,0.0,1579.0,228.0,,
28/08/2022,15:47:01,,,,,1,0
28/08/2022,15:47:03,-2.0,0.0,1525.0,188.0,,
28/08/2022,15:47:03,,,,,1,0
28/08/2022,15:47:07,-2.0,0.0,1535.0,196.0,,
28/08/2022,15:47:07,,,,,1,0
28/08/2022,15:47:09,-2.0,0.0,1474.0,163.0,,
28/08/2022,15:47:09,,,,,1,0
28/08/2022,15:47:13,-2.0,0.0,825.0,64.0,,
28/08/2022,15:47:13,,,,,-1,0
28/08/2022,15:47:15,-2.0,0.0,742.0,52.0,,
28/08/2022,15:47:15,,,,,-1,0
28/08/2022,15:47:19,-2.0,0.0,1508.0,177.0,,
28/08/2022,15:47:19,,,,,1,0
28/08/2022,15:47:23,-2.0,0.0,1436.0,157.0,,
28/08/2022,15:47:23,,,,,1,0
28/08/2022,15:47:25,-2.0,0.0,1255.0,130.0,,
28/08/2022,15:47:25,,,,,1,0
28/08/2022,15:47:29,-2.0,0.0,913.0,78.0,,
28/08/2022,15:47:29,,,,,-1,0
28/08/2022,15:47:31,-2.0,0.0,795.0,60.0,,
28/08/2022,15:47:31,,,,,-1,0
28/08/2022,15:47:35,-2.0,0.0,1171.0,117.0,,
28/08/2022,15:47:35,,,,,1,0
28/08/2022,15:47:37,-2.0,0.0,902.0,76.0,,
28/08/2022,15:47:37,,,,,-1,0
28/08/2022,15:47:41,-2.0,0.0,923.0,79.0,,
28/08/2022,15:47:41,,,,,-1,0
28/08/2022,15:47:43,-2.0,0.0,1053.0,99.0,,
28/08/2022,15:47:43,,,,,1,0
28/08/2022,15:48:31,-2.0,0.0,1341.0,143.0,,
28/08/2022,15:48:31,,,,,1,0
28/08/2022,15:48:33,-2.0,0.0,1611.0,256.0,,
28/08/2022,15:48:33,,,,,1,0
